ticket_id,text,category,priority,estimated_hours
TW_6644,card declnd out of state calling ph past few hours amp states no acct info found amp hangs up this is unacceptable whats going on,general_inquiry,medium,3.5
TW_6646,we know how frustrating delays can be danielle flight is set to depart at 8 pm were working hard to have you on your way soon ms,general_inquiry,medium,3.7
TW_6647,no worries thanks if the departure time changes well be notifiedright just sat down to dinner and dont want to have to rush out,general_inquiry,high,3.4000000000000004
TW_6649,we attempt to send out messages with updated departure times however if improvements are made the time is subject to change ms,general_inquiry,medium,3.2
TW_6650,thanks app and airport boards should be updated though i assume,general_inquiry,medium,2.1
TW_6651,correct enjoy your dinner and well work on having you out soon ms,general_inquiry,medium,2.3
TW_6652,awesome thank you so much appreciate the quick responses,general_inquiry,medium,1.9
TW_6653,anytime also dont forget boarding starts 30 minutes prior to departure ms,general_inquiry,medium,2.2
TW_6648,any updates on flight 6353 from den to bos four hours is a bit much,general_inquiry,medium,2.5
TW_6654,hi josh let me look into this for you pls click here to send info on what browser you r using acct typecountry no accts mc,general_inquiry,medium,3.6
TW_6655,having issues getting the website to load so i can login to my account are you experiencing tech problems,general_inquiry,medium,2.9000000000000004
TW_6656,you wont be able to revert the system to preios 11 but we can look into the issues dm us and well get started,general_inquiry,medium,3.4000000000000004
TW_6657,my wife made the mistake of updating to 11 how can we revert back her password keeper app is now dead she cant access her passwords,general_inquiry,medium,3.6
TW_6658,introducing the new control center in ios 11 now customizable learn more,general_inquiry,medium,2.2
TW_6898,this sounds concerning please dm us more details to review this situation more closely and verify where the issue is coming from jf,general_inquiry,medium,3.3000000000000003
TW_6899,the last agent in telesales ching or chin basically told me he has not id and no manager or supervisor to escalate my issue to,general_inquiry,medium,3.5
TW_6900,are you currently experiencing some type of issues with your service or bill please let us know what is going on to give you a hand jf,general_inquiry,medium,3.7
TW_6903,anyone and everyoneif you decide to do business with save your money and time the customer service is insulting and a joke,general_inquiry,medium,3.2
TW_6904,glad to see were all smiles this evening its great to have you onboard with us enjoy the flight and your time in tahoe,general_inquiry,medium,3.4000000000000004
TW_6905,just boarded on our way to thank you,general_inquiry,medium,1.8
TW_6906,sorry to hear that davina the airport is experiencing air traffic congestion at this time hoping to have you on your way soon ala,general_inquiry,medium,3.4000000000000004
TW_6907,i shouldve known there was a catchflight delayed,general_inquiry,medium,1.8
TW_6908,congrats on the upgrade davina enjoy acj,general_inquiry,medium,1.7000000000000002
TW_6909,my flight back to sf just got upgraded thanks,general_inquiry,medium,1.9
TW_6910,your carryon bag is oversized by the dimensions you gave us there will be a charge since youll have to check it,general_inquiry,medium,3.2
TW_6911,will it be complimentary or charged the 25 or however much it is,general_inquiry,medium,2.3
TW_6913,youll get charged just like a normal checked bag and the charge amount depends on your ticket please dm your record locator so we can see,general_inquiry,medium,3.6
TW_6912,i bought a carry on luggage that 2414925 exp what does the 25 exp stand for on my luggage will check in charge me 25,general_inquiry,medium,3.5
TW_6914,i apologize for the delayed response have your concerns been addressed if not i will need the account holders,general_inquiry,medium,2.9000000000000004
TW_6915,being on hold for 11 minutes and counting is poor seevice,general_inquiry,medium,2.1
TW_6916,are you currently using low power mode if so disable that from settings gt battery and restart let us know in dm if it helps,general_inquiry,medium,3.5
TW_6917,yes sorry i mean ios 11 when i texting my keyboard its very slow and my battery it consumes very fast,general_inquiry,medium,3.1
TW_6918,we can help we assume you mean ios 11 right can you tell us what types of performance issues youre experiencing,general_inquiry,medium,3.1
TW_6919,i installed the ios 100 1001 and 1002 and makes my iphone 6 very slow and doesnt work properly can you help me,general_inquiry,medium,3.3000000000000003
TW_6920,hey there thanks for reaching out at this time we only provide support in chinese english french german j,general_inquiry,medium,2.9000000000000004
TW_6921,hi paypal paypal,general_inquiry,medium,1.3
TW_6922,we appreciate your constructive feedback and are taking it under serious advisement thank you for helping us to be better afc,general_inquiry,medium,3.1
TW_6923,when a flight attendant states in front of the passengers that she is tired of the call bells going off its an issue with the service,general_inquiry,medium,3.6
TW_6924,we are continuously striving to provide the best service thank you for sharing your feedback we are a tweet away if you need us afc,general_inquiry,medium,3.5
TW_6925,you suck 9 hr flt wo entertainment or wkg jacks staff rude free wifi not with over 200 people time to shred the dsm card,general_inquiry,medium,3.5
TW_6927,we want to help in any way we can which iphone are you using let us know in dm and well work with you there,general_inquiry,medium,3.5
TW_6928,my iphone is a fully up to date so why does my phone keep freezing,general_inquiry,medium,2.5
TW_6929,thats to hear how smooth our pilots landing was please dm your record locator and well properly recognize our crew,general_inquiry,medium,3.0
TW_6930,kudos to the pilot that had the smoothest landing ive experienced,general_inquiry,medium,2.1
TW_6931,hello thanks for reaching out to us here i would be happy to help and check on this for us would you be able t,general_inquiry,medium,3.5
TW_6932,shows are buffering every 10 seconds is storm affecting internet cant deal,general_inquiry,medium,2.2
TW_6933,wed love to help lets work on this together in dm start by letting us know what kind of device you are using,general_inquiry,medium,3.3000000000000003
TW_6934,after the new apple updates the battery life is really go fast and the wifi is always on,general_inquiry,medium,2.8
TW_6935,i apologize for the delayed response have your issues been addressed these steps here,general_inquiry,medium,2.4000000000000004
TW_6936,not really tech coming on wednesday,general_inquiry,medium,1.6
TW_6938,if you should need any other help once that appointment is completed feel free to reach out to us we certainly,general_inquiry,medium,3.1
TW_6937,why are the announcers on the football games switching between english and spanish,general_inquiry,medium,2.3
TW_6939,thats the only deal weve for the iphone 5 se at the moment jp,general_inquiry,medium,2.4000000000000004
TW_6940,does the store have any other deals,general_inquiry,medium,1.7000000000000002
TW_6941,hello the iphone se deal is available only through our online shop for more details please visit is there anything else we may help you with rb,general_inquiry,medium,3.7
TW_6942,is the iphone se promotion only on the website or is it instore also,general_inquiry,medium,2.4000000000000004
TW_6943,oh no definitivamente esto no debera ser as dinos qu es lo que est pasando jj,general_inquiry,medium,2.6
TW_6944,mi plaga se llama virgin mobile promociones bsicamente me estn robando,general_inquiry,medium,2.1
TW_6945,upaaale creo que alguien est con problemas de plagas ten cuidado con eso por nuestra parte te contamos que venimos con nueva oferta con muchos ms datos ms rpidos y ms segundos ya la conoces,general_inquiry,medium,4.5
TW_6946,en vez de mejorar empeoran ya no los puedo diferenciar de los otros operadores eran la salvacin eran buenos chveres pensaban en el cliente y ahora son unas ratas,general_inquiry,medium,3.9000000000000004
TW_6947,hi shaunee whats wrong with our network at your location would you please dm us your zip code and nearest crossstreets where that occurs were at your service here re,general_inquiry,medium,4.0
TW_6948,i dmd hours ago and im still having problems,general_inquiry,medium,1.9
